"customer_id","charge_id","trip_id","tap_on_id","tap_on_date","tap_off_id","tap_off_date","original_amount","adjusted_amount","service_type","direction","fare_type","trip_completion"
"361b0a99-b888-4e8e-bf12-4458041517ff","2c362a19-1124-401b-9e91-f7023b6d5744","2c362a19-1124-401b-9e91-f7023b6d5744","D49A630153CCCD5CE823380DF36A16832EDC205F","2019-08-20 11:56:46.000",,,"5.00","5.00","bus","outbound","retail_fare","complete"
"3a1481f7-c873-4cb3-b12e-70956baa5c98","89c681e4-9720-4b37-b8a2-18568e68d1e8","89c681e4-9720-4b37-b8a2-18568e68d1e8","88B6E8AC33733E6D4CBEC3CB14F93F7F7A85B944","2019-09-23 16:01:05.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"ce745ec1-fbf8-4cec-a6e0-167682d665e3","fe33147c-f53b-4dae-9bb5-dfe45e690320","fe33147c-f53b-4dae-9bb5-dfe45e690320","3DEF586F2D9B3D2F2115B543B643D2B5268A6E0A","2019-08-11 11:02:17.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"f974f294-cdf2-490b-83e4-02d42f2f91ff","6c09e9ae-2c60-431b-9c0e-0cb6413bd5ad","6c09e9ae-2c60-431b-9c0e-0cb6413bd5ad","FF21ABBC19200F07A2704BBFEBE854CE46E6E8CB","2019-06-24 06:58:07.000",,,"10.70","10.70","bus","inbound","retail_fare","complete"
"90471518-99f8-4e83-94a0-93c9667442be","27d58df7-1a51-4a6a-ae57-60a9c84a4fd5","e6b9bbe3-038e-41f8-84e1-397b0581a934","0FF2E9F7FEFBEFE790BA38CD3242F05B805D7219","2019-09-22 14:59:10.000",,,"0.85","0.85","bus","outbound","retail_fare","complete"
"aa82d025-1407-4d13-9f52-fc08dfad5d0a","6b8f74af-190f-4125-a985-2a1da43fde19","6b8f74af-190f-4125-a985-2a1da43fde19","FCE9BF2CBB881330E1285D084F93CEF724264265","2019-06-06 11:43:47.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"aa81c496-aec3-4d36-9519-385c9962188a","0332a8e4-24eb-4a94-9f3c-bc9d9b8d0455","0332a8e4-24eb-4a94-9f3c-bc9d9b8d0455","35F0D79931E3A5242EDF7F250811341AD4280EB1","2019-09-16 09:33:58.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"af8dce9c-db49-45d6-9fa4-cfa802671274","e54d6cb2-405d-4593-bb8f-0abf88902940","e54d6cb2-405d-4593-bb8f-0abf88902940","E7A513BC1F611A772851FF7747DCBD1820252EAC","2019-09-02 10:57:29.000",,,"3.70","3.70","bus","outbound","retail_fare","complete"
"f86eb0e6-c896-47ed-af9f-e44ef6754eda","bd6ff995-aa13-4129-8983-bfa19d6e4153","bd6ff995-aa13-4129-8983-bfa19d6e4153","42D109A2273A4E39187356B56323727F76296023","2019-07-03 06:11:43.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"f86eb0e6-c896-47ed-af9f-e44ef6754eda","86109d0f-de23-4523-9786-bfa9b6224831","86109d0f-de23-4523-9786-bfa9b6224831","406626B2A21BA166115CD827BC7B00B7C78B6F32","2019-07-04 08:36:28.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"21e01a24-1498-4bce-9ab5-bfef2918bde5","c5edc990-27c4-41b5-95ba-034bad7a55b1","c5edc990-27c4-41b5-95ba-034bad7a55b1","F7ED849B4779A14A7D1E3183A6B221896B2D79E1","2019-06-10 08:47:50.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"ba059104-b6d3-45e1-be0e-19a8da038007","81f283d4-5cf1-4edc-ae7d-d51a1765e239","b7a2d695-6e1f-41dc-9837-c7e12fed6ab0","CC27C0418EC5D185EFC81ED0A58BB7F596D07B4B","2019-09-19 17:49:33.000","3EF195285592C6DF4A39AC4327EFA691BF3EBAD2","2019-09-19 17:55:13.000","1.60","1.60","bus","inbound","variable_fare","complete"
"ada122ce-c8de-42f3-bb4c-5450cd083107","438dca91-da04-4e31-b45f-3729d204584a","438dca91-da04-4e31-b45f-3729d204584a","DD7D9D5CA40A0261CDB0AB3FE9D29140A01D2ABE","2019-07-26 19:41:38.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"350ca4a1-c525-44a6-a4fb-ca5f48096ce0","832cfa86-6473-480a-b0d3-31f858d086a9","832cfa86-6473-480a-b0d3-31f858d086a9","117A926F58E19A6F9DA8C305E384FFCF81AE216E","2019-08-08 11:11:43.000",,,"2.20","2.20","bus","inbound","retail_fare","complete"
"350ca4a1-c525-44a6-a4fb-ca5f48096ce0","76406f5a-c882-41c1-bf9a-df5657bbf788","76406f5a-c882-41c1-bf9a-df5657bbf788","092BA19F2F22220E64A88BC4302CE4D2EB275F14","2019-06-06 07:17:47.000",,,"2.20","2.20","bus","outbound","retail_fare","complete"
"32cee7fc-e0f3-4968-b5e7-794d08d6e730","8cee39a5-feec-40fe-8e8c-8a38c380c0be","8cee39a5-feec-40fe-8e8c-8a38c380c0be","99F4B6F2D58BB79BAE1653D4ED6F0960B6CA07A7","2019-07-09 12:41:14.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"8086ac6f-6ec6-4383-abb0-1dafd245561f","09da9ee3-b449-40b3-b4e4-67b99ec39555","09da9ee3-b449-40b3-b4e4-67b99ec39555","5770C456C3432EB5D2E0AE11B2C9A1643AA8DB43","2019-09-05 10:17:22.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"db2182a4-b55b-490c-9f3e-bd356a66c873","37d62bce-f4be-4a48-b070-b1a6a944b36d","37d62bce-f4be-4a48-b070-b1a6a944b36d","CD9BED78AB5B40E322B0A91CA0C7B1BE75CE4C82","2019-06-02 15:57:17.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"60de0d00-6682-412e-8d11-3979348b8868","c5828a01-04ac-400b-9b3f-105fa1fbd841","c5828a01-04ac-400b-9b3f-105fa1fbd841","0A21478D1CD5B3AAAA1EC951455428C63AAA3AB7","2019-09-09 09:01:09.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"29bcb29b-1885-433a-bb13-df807b473901","7d13f10b-271e-4e36-a2c6-96175488ca2f","7d13f10b-271e-4e36-a2c6-96175488ca2f","0295BD10B462411FE9451FB34C60AA11E8653A76","2019-07-02 04:36:48.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"d881fdbe-e231-4dd0-9836-609e9e976871","9ab32240-2f17-48c0-a4ba-5d04812d9bdd","2808dabc-6ff1-4990-9768-c67f183cc77e","C70A94F2BEEA83D80E4B757C240C56A083589286","2019-09-03 10:54:41.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"0cd7efdb-668d-43b1-a1dd-c06fab89d55d","0e160fb8-48ea-46fe-b2a0-0eec79a13048","0e160fb8-48ea-46fe-b2a0-0eec79a13048","51F1625018667A27DF9BD8E5C9BF4DEF035BF494","2019-06-16 19:29:30.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"d7647627-0c04-4355-aed0-31b098b73ba9","744ca87f-ac9a-49c4-ab46-d157c090a612","744ca87f-ac9a-49c4-ab46-d157c090a612","719761628F5153FFB31BEDFECA1C8F6E450B861C","2019-09-11 15:38:33.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"5bf8e57b-5c26-4674-9ff7-c9aa20a904f8","c0bfe459-28e1-4090-bba2-853f10eb080b","d5cb6aca-173b-400f-ab9b-4596014a8b00","63567D8E1E8F47FCF911FB138BBD6DF212E83C2C","2019-09-29 20:14:52.000",,,"2.50","2.50","bus","inbound","variable_fare","incomplete"
"0392b8cf-9be1-4939-80d5-085d98df03d2","77f2d71b-1373-4a10-bea0-cb619c68e95f","77f2d71b-1373-4a10-bea0-cb619c68e95f","D3DE9FDDE0CDDA3E89FB7F5550FED625BB3463EC","2019-09-01 13:17:30.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"0dcda5e9-f9ad-43d3-bed4-7a9a09742a96","ee75ea6d-36cb-4496-aa37-3b75bc0ebee2","ee75ea6d-36cb-4496-aa37-3b75bc0ebee2","B66464D2198C6EE7FAC1D3A63805B2EAB8135A0F","2019-09-14 11:55:57.000",,,"4.20","4.20","bus","inbound","retail_fare","complete"
"b54be951-cd82-423e-bbc8-1eafb9c68fb2","21ff2cfe-75e0-452f-ab2d-8f67d4cb7147","21ff2cfe-75e0-452f-ab2d-8f67d4cb7147","1289FA75BE165FCB7B7B896F072E4B1A87A5CF11","2019-07-26 03:14:49.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"96a4e3ca-0335-452e-a244-371ef5921026","247d37b3-00ce-4d62-84ad-d05699c1384f","247d37b3-00ce-4d62-84ad-d05699c1384f","1EC8D06132A6702E7E255BAEADD481FD7AE4B5F1","2019-07-05 13:13:37.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"d4921f90-fbd2-4ddf-bcdf-d6027f249244","9b803cbc-b294-479b-98a8-9f68fd66698c","9b803cbc-b294-479b-98a8-9f68fd66698c","CCF9B1EFACDB1EE135C2776986BB80B8852B7694","2019-08-07 14:59:04.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"38db491b-c078-47b3-944f-4ff27b7e09c1","d3f3f9a3-a95c-483a-83c3-3f7f01f64807","1764a16f-f6ca-4634-8ca3-cca4950c538a","493FA32535FAC1834EFA9F1DA87B6CA089DFE881","2019-08-27 21:13:16.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"1fbe1a09-61e4-4f0e-829b-67b6ca2e97a5","24610409-4076-447f-8ae2-277e2a1ac200","24610409-4076-447f-8ae2-277e2a1ac200","173121DE4EB08E45D2180B0EC17DC074ADBE0AF3","2019-08-14 00:43:29.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"1fbe1a09-61e4-4f0e-829b-67b6ca2e97a5","501da997-1c14-4eb8-8eba-6552f3a3f251","501da997-1c14-4eb8-8eba-6552f3a3f251","CE85552DCFCC07CA1A5B8CB5F775804FB9B44D92","2019-08-19 15:41:28.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"68646077-f0fd-4a30-abee-b1b42ac846bd","60b91d4a-b436-48d2-857b-877ac4024057","60b91d4a-b436-48d2-857b-877ac4024057","CADCF57A5990667A86986C5D5D4A5A1AD5C77FD3","2019-06-02 16:27:08.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"c56da127-c60c-4909-810c-e47b9e05ed0a","1ebefc88-89db-4235-bddd-a40798cd998c","1ebefc88-89db-4235-bddd-a40798cd998c","D57D18A5E7F8DF03C7DEB33154A7E7EAD1E700B3","2019-07-05 12:50:35.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"afc5bd1d-ef72-45fe-a30f-eac11ff13fd9","6f7faede-67aa-428d-b9dc-18eeb0f6e111","670791e6-d856-473d-b9b7-7c8c7dd5e466","022FC7D84F9A7487E1B27C9B8C455FE78F5B8534","2019-08-25 10:52:05.000",,,"5.00","5.00","bus","outbound","retail_fare","complete"
"be46ab82-9574-4989-906e-e76c1ad4f4cb","0b20d3d9-40e5-49ac-8662-7fe0a4c084fb","0b20d3d9-40e5-49ac-8662-7fe0a4c084fb","84C55253CEAC3CED04F58C042DC972F7FAD64479","2019-09-23 05:18:03.000",,,"2.00","2.00","bus","inbound","retail_fare","complete"
"b8b19d6a-960a-4951-aa98-8099c8363b19","f3838946-9c7c-4c7e-a00f-078cf183ad9c","f3838946-9c7c-4c7e-a00f-078cf183ad9c","4F93FE1A6ED76DEF04D085E2BA2D102059607FC3","2019-06-29 16:06:51.000",,,"2.40","2.40","bus","inbound","retail_fare","complete"
"d2951266-df17-4c8c-a8cd-8ea730210af4","cb123631-5038-48c4-8f1a-b3cf456e49a2","cb123631-5038-48c4-8f1a-b3cf456e49a2","06EEFE8CE8E9644EA7D2FFD2AF08301D1A6526AE","2019-07-18 17:40:48.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"f33bc422-b846-4120-b9b2-86d98d441de6","69e41fc9-60d0-4be5-9c58-4627fe4367bc","69e41fc9-60d0-4be5-9c58-4627fe4367bc","61CA45DE600EC65C2C012102B4D0B54491442FB2","2019-09-18 07:20:07.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"f33bc422-b846-4120-b9b2-86d98d441de6","34455433-c007-4c14-9e19-1b4d238f03b8","934a6c9b-7607-47bf-89b0-fcb7e7dedaea","91B4EEBC36144870388329C8AE63BF13603F570C","2019-09-23 14:54:19.000","6CB1D2E7FF28EE175CBBAD69A35C3307C12D12F3","2019-09-23 15:08:00.000","2.50","2.50","bus","inbound","variable_fare","complete"
"18692c42-ff4e-4293-b470-422b119a2df0","88d83971-ccd3-4361-b6b4-09bb045b7ad5","76582b2c-fd20-4833-b45a-c161eb455e3b","740FFE1ABADA855B2895414428C9A3A08B36F73F","2019-09-30 07:36:02.000","78E847125357B1BAEA08B760DFFB1886E22494B0","2019-09-30 07:51:12.000","2.50","2.50","bus","outbound","variable_fare","complete"
"65300300-b52e-4fd6-b3c1-b8602939c44c","0d41b898-f7b1-4bd5-be2d-0e44cc51a8f6","0d41b898-f7b1-4bd5-be2d-0e44cc51a8f6","BCF565DD50B410CD8E4F11D77954E1A43EA3E299","2019-07-26 06:08:30.000",,,"1.70","1.70","bus","inbound","retail_fare","complete"
"65300300-b52e-4fd6-b3c1-b8602939c44c","f237ba4f-96b0-41d4-987a-e74a6569fdbb","f237ba4f-96b0-41d4-987a-e74a6569fdbb","0115CFE59F02E64CC4372A47736B80790ED6AF1F","2019-07-28 02:15:18.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"94f5c8df-f069-467a-a369-96d959889403","cd386c44-dcac-4bb0-b27a-176fbd860204","cd386c44-dcac-4bb0-b27a-176fbd860204","4649D2ED5D6D34A6214BD4ED2D4FEB96BD7616E2","2019-08-09 07:41:30.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"0f372bd9-7a3d-4625-b6ce-e45391bdd924","14573f95-dc7d-411c-b26a-793093c3a649","14573f95-dc7d-411c-b26a-793093c3a649","1C588E66E1BFF645D96344ECED8BC2C8762BD368","2019-07-30 05:31:31.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"2cae7e3e-0ab9-4ace-bdb2-1b487fe82763","8c28ad51-905b-427e-bd0c-84dd03b2aff6","ecd64ee6-8568-4e03-adb8-cdd5e4a580fa","EDE646D2F1247E009BF8A9189A9241E69F1E01C6","2019-08-17 12:22:23.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"f5725ab4-733a-4c29-84d3-12dcb41019bf","3eb97a84-b43b-4239-b8b3-ee67b3462fa7","3eb97a84-b43b-4239-b8b3-ee67b3462fa7","0BB982FEA59B15426D0D6FDE0DDC9208ECB8DC76","2019-06-04 07:12:31.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"bb70477c-e34c-4a85-a4cc-356d9ef4550f","b924989d-e24b-4262-a46f-3d39d0fcc231","b924989d-e24b-4262-a46f-3d39d0fcc231","1828F14A5390AF509B3D3EEF2CDB43970C2A6856","2019-08-06 07:11:04.000",,,"4.50","4.50","bus","inbound","retail_fare","complete"
"bb70477c-e34c-4a85-a4cc-356d9ef4550f","ef50e74a-ae74-4164-b218-db12c851f2e1","ef50e74a-ae74-4164-b218-db12c851f2e1","11786C66A8570619422FD23BBF6EE595436EB89F","2019-07-24 07:12:19.000",,,"4.50","4.50","bus","inbound","retail_fare","complete"
"b56f43e2-1b93-4b96-9e90-7e4bc89c16cd","470c0126-bf2f-47b7-aa96-bb38cbe5beef","eaa2245b-4c03-4db3-8678-2fb1b9be3a93","DF6FE745AB4DC1624B77B4E6959280B6423408FC","2019-09-27 13:08:03.000","F612C4C1F348FB0B178D963FA867A4ABC7558F9D","2019-09-27 13:14:33.000","1.70","1.70","bus","outbound","variable_fare","complete"
"8a81c53c-9566-4a2f-b992-e344818d8050","95773b80-6204-4c7b-9d94-e9f716dd5baa","95773b80-6204-4c7b-9d94-e9f716dd5baa","D28452C602CA1CD1F98633DE58F426F6354E2C4D","2019-08-09 12:37:42.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"331843a3-c72e-437f-b0f3-df13c53d04f6","a068899b-eb27-44da-92f5-3b6bee5f6dd5","a068899b-eb27-44da-92f5-3b6bee5f6dd5","3E5C5387557A3123F853A809E54B2AEA8566B314","2019-08-13 07:13:38.000",,,"6.40","6.40","bus","outbound","retail_fare","complete"
"331843a3-c72e-437f-b0f3-df13c53d04f6","4a5723d5-9936-4742-8769-49cbf6611b2f","4a5723d5-9936-4742-8769-49cbf6611b2f","8ABE9FAE8F935061752511AAF812EDB88A7ED9AC","2019-06-07 15:12:35.000",,,"4.00","4.00","bus","inbound","retail_fare","complete"
"f6875dda-18e1-49e2-ae31-f8a062c630e7","66d5df86-3b26-435d-b486-47e022b576f0","66d5df86-3b26-435d-b486-47e022b576f0","65612ABEF0E78C381752B105F789C07002DCF0BD","2019-07-05 14:21:44.000",,,"1.50","1.50","bus","outbound","retail_fare","complete"
"f6875dda-18e1-49e2-ae31-f8a062c630e7","83c6fa6b-5efc-453d-ab6c-6f23c28aac4b","83c6fa6b-5efc-453d-ab6c-6f23c28aac4b","04C62BF1209A327ABC1FBFAE7FEDE27A8E1FE2E8","2019-07-12 11:02:38.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"f6875dda-18e1-49e2-ae31-f8a062c630e7","6fe24036-e2d0-42e2-9fe9-4c391da4d580","6fe24036-e2d0-42e2-9fe9-4c391da4d580","2F587E9410B7FA46B3E0B4C8B0A30C5F10E59446","2019-07-13 11:17:01.000",,,"2.40","2.40","bus","inbound","retail_fare","complete"
"845f42e4-8358-4479-af96-3dd98bde833f","a70a2828-6575-4a6a-a3b0-f32066bf88c1","a70a2828-6575-4a6a-a3b0-f32066bf88c1","456111FCB0A22F38F397F985E4F763140EBF8A8C","2019-08-16 04:16:11.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"17b6bc9c-ba81-4275-a3af-7c44c5baee90","f84ad543-3625-4734-a881-8388c4707f79","f84ad543-3625-4734-a881-8388c4707f79","BA3FB18DC9EC47C168244061C9EF8237365EB73D","2019-08-21 07:18:31.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"6d01c639-1a6a-454c-a17f-514cbda8c4fc","e60f52de-6423-4b7b-a801-856cfcb32f10","e60f52de-6423-4b7b-a801-856cfcb32f10","4DC13C8E2AA63C5F318EC8367A51B70C8B5734D8","2019-07-15 03:27:51.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"bf1997be-c239-4411-90b8-b8baf0afb91c","64f5bad3-af0d-4b60-a37c-1ba8de5f6200","13fbde4b-8696-483e-91d4-4046375020fb","C547611CBF37DD0B6D6DCEE33BF215F43B9955F0","2019-07-25 04:13:09.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"bf1997be-c239-4411-90b8-b8baf0afb91c","9581d708-ed29-4a1d-8f00-de0bab5e8668","9581d708-ed29-4a1d-8f00-de0bab5e8668","9F1E62722DDE7E1F4384B9626C6810C375089511","2019-07-30 04:13:40.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"bf1997be-c239-4411-90b8-b8baf0afb91c","e295e4fb-5cce-40de-9db7-95ba7ca19ce8","9c517d02-940f-45ac-bf49-6c2e0185a378","66ECD68E2ED7EF15D9892E57E166BCDDD60A6242","2019-08-08 15:02:24.000",,,"3.00","3.00","bus","outbound","retail_fare","complete"
"bf1997be-c239-4411-90b8-b8baf0afb91c","44c68e44-a3b8-49ee-9dcd-efbe2776526e","44c68e44-a3b8-49ee-9dcd-efbe2776526e","3611D36A0A2EF8B96ED19FAB408B35D14918AD7E","2019-07-23 15:02:02.000",,,"3.00","3.00","bus","outbound","retail_fare","complete"
"bf1997be-c239-4411-90b8-b8baf0afb91c","bef2b571-baa9-4d5d-a935-270fc58f3d2c","bef2b571-baa9-4d5d-a935-270fc58f3d2c","69C85240713DFFE69A8CCFB78A8A2D73266B4CDC","2019-08-21 04:13:45.000",,,"3.00","3.00","bus","inbound","retail_fare","complete"
"bf1997be-c239-4411-90b8-b8baf0afb91c","bda47121-e6c9-42d1-a5e8-cb4ae3e5e331","bda47121-e6c9-42d1-a5e8-cb4ae3e5e331","FFC3231122B876C3F3F8C64BBB0AF12F4359DA71","2019-06-21 15:01:34.000",,,"3.00","3.00","bus","outbound","retail_fare","complete"
"6347323b-a5a8-448b-94b7-a226bf03fa2e","d35bd6cf-e9ed-4b85-b0e9-f7d46b40e0d7","d35bd6cf-e9ed-4b85-b0e9-f7d46b40e0d7","7385813C36D109BB7D9D8A6C06C873F43ED230A8","2019-08-13 09:51:26.000",,,"3.80","3.80","bus","outbound","retail_fare","complete"
"049fac2a-d65a-4e15-b46c-417341e34643","da78420a-7fbe-42db-9870-997c1e99bb51","da78420a-7fbe-42db-9870-997c1e99bb51","D22532497790246659319834C4898501CF16D68A","2019-06-15 16:45:24.000",,,"6.00","6.00","bus","inbound","retail_fare","complete"
"549e54e1-ea7b-4468-b5dd-68c099c0fa44","8da5044b-b313-4d88-a263-7a8c12f209b5","c150ccfc-9375-4556-a606-ccc03b0bf0fe","2D2E2DB7758ACAFFE2ED074D9C236773E2C13AD2","2019-09-06 09:24:37.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"b03f9ea0-a239-42e2-9137-3ed25afc3b76","3c3aaa33-3b23-4d16-a1c8-cbaf3c194a28","3c3aaa33-3b23-4d16-a1c8-cbaf3c194a28","7DDC13C5041735FA8D2726726C56CBEB7F8C8CE7","2019-06-11 06:35:52.000",,,"6.50","6.50","bus","inbound","retail_fare","complete"
"f74ae942-eceb-4334-b523-dee1cca1ea03","79e7e8c5-eb25-41f0-9325-45bd17abd3e8","5c8b4cdb-a8ec-423f-862b-3c9ac2a59f2b","904633560F917FECAF30F746215FDCF213B26880","2019-08-27 18:26:57.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"f74ae942-eceb-4334-b523-dee1cca1ea03","a9f9d529-a75b-4db9-80b9-287071af9f05","a9f9d529-a75b-4db9-80b9-287071af9f05","9C676EBECFD15140404D43C970C0CF379B084B46","2019-09-28 13:58:52.000",,,"5.00","5.00","bus","outbound","retail_fare","complete"
"dc8fa761-49fd-426d-82c3-597e7eee3bee","04e3596c-b356-41c2-9f20-33813ea85c82","04e3596c-b356-41c2-9f20-33813ea85c82","02723D5FB9C6DA6CFDC6ECFCF1EEC6C9AA3DFE28","2019-06-14 16:57:07.000",,,"1.70","1.70","bus","outbound","retail_fare","complete"
"5534706d-ac30-4a24-9e17-80444673a939","f1938837-c0ae-4e87-a96a-ff9326f1cb71","f1938837-c0ae-4e87-a96a-ff9326f1cb71","ACC0ED0E2F0D8599476BF024E03F74E2409B5ECD","2019-06-06 06:46:58.000",,,"7.50","7.50","bus","outbound","retail_fare","complete"
"1e31070e-1114-480e-a790-4791ae62b2b2","d9fbdf45-5cc4-4ce0-97b2-31448ecb37cf","d9fbdf45-5cc4-4ce0-97b2-31448ecb37cf","7D3A456C76D1B54F15CF6BB75C11A35F8CEA1460","2019-09-29 10:25:37.000",,,"2.00","2.00","bus","outbound","retail_fare","complete"
"cee9b101-eade-40cd-b0e4-916b0b352985","105764be-708b-4f65-8147-338737b833bf","105764be-708b-4f65-8147-338737b833bf","7CCDEAA7F66872348A63E46DE620DBCC0DF13781","2019-09-26 09:17:02.000",,,"7.50","7.50","bus","outbound","retail_fare","complete"
"ad82a64f-3ac1-42b2-9e6a-f4bc0a2784a2","07832ce3-6d51-43ec-a45f-c429ccb66246","07832ce3-6d51-43ec-a45f-c429ccb66246","1B20CED42C096DE14401795AE57A3AD0954B5CBB","2019-06-02 10:00:31.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"f7242b3b-d8dd-4503-bbd9-e14745810562","5bb30c8e-81da-4446-8984-3960ae601b11","5bb30c8e-81da-4446-8984-3960ae601b11","4FFB6EE2D0722A37E749BCAA77D1296217F1D313","2019-07-09 10:25:26.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"f7242b3b-d8dd-4503-bbd9-e14745810562","4e276e08-6ef5-4ac2-bff6-8c1ff956eb43","4e276e08-6ef5-4ac2-bff6-8c1ff956eb43","C929D520CE5D82C1A30E8A0AA999AF0024200FB0","2019-07-12 10:09:59.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"f7242b3b-d8dd-4503-bbd9-e14745810562","bf7bf364-a7f8-431f-b22d-b50a7b0324ca","bf7bf364-a7f8-431f-b22d-b50a7b0324ca","7B8FCC95121BE148E0CE7D1042DFB7AC3B337CAA","2019-07-07 10:34:57.000",,,"2.50","2.50","bus","inbound","retail_fare","complete"
"f7242b3b-d8dd-4503-bbd9-e14745810562","e077b80c-a169-4c83-b3d8-63e69e06b3c7","e077b80c-a169-4c83-b3d8-63e69e06b3c7","346E533E535E6A1F19A85F8FFFB82FC496753D70","2019-07-03 20:09:01.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"f7242b3b-d8dd-4503-bbd9-e14745810562","bc32909a-8950-4a75-ba98-2043ef1a421b","bc32909a-8950-4a75-ba98-2043ef1a421b","048891C01E9CEE305C877856D470F8BE4726D2CD","2019-08-02 10:17:09.000",,,"5.00","5.00","bus","inbound","retail_fare","complete"
"1b314cb9-cfe5-446e-b509-337fcf9acf35","b40976eb-f5aa-42df-9b1b-8cb6245c0402","b40976eb-f5aa-42df-9b1b-8cb6245c0402","A1D213EDD18948DF72EA362013EDE48DBE04CD86","2019-09-19 06:28:33.000",,,"1.50","1.50","bus","outbound","retail_fare","complete"
"1b314cb9-cfe5-446e-b509-337fcf9acf35","0cac9aa2-4f65-4e1a-8287-5c0d86e57b6b","a85819d2-c903-4de8-b01f-2c9ae7de71d0","6EF4FE049BA261AE02B34C9F2A9B90D076A99159","2019-08-05 17:05:18.000",,,"1.50","1.50","bus","inbound","retail_fare","complete"
"1b314cb9-cfe5-446e-b509-337fcf9acf35","3ea14fd1-927c-43e2-998c-9cf26394129c","3c949dd6-6dd1-4c28-87d1-8911cca46ddf","AE3C15C613FB80F68C3E076718DDC17C3CF6670B","2019-09-04 17:34:29.000",,,"1.50","1.50","bus","inbound","retail_fare","complete"
"dc6b4a82-519b-4229-9059-e602a060e654","c02b7a2d-aca0-425c-b9de-dfcb620185b2","c02b7a2d-aca0-425c-b9de-dfcb620185b2","1ACE24E4A9731874263340701AC6AE11F410BCA4","2019-08-02 15:52:45.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"b7397589-fb86-4328-9107-bee1817d6311","7b46d71c-9c32-4e57-b760-bbfdabb5d66a","7b46d71c-9c32-4e57-b760-bbfdabb5d66a","36602305BAA763C56BAEBD61E18F9EB1240F3C9D","2019-08-23 12:53:04.000",,,"2.50","2.50","bus","outbound","retail_fare","complete"
"ebefbc51-7e9a-453a-ac79-eefc42a77aec","129c7e10-a98f-48f3-9344-904b219ab283","129c7e10-a98f-48f3-9344-904b219ab283","E39D35E4488945F9949C5EB36E9D742302583046","2019-09-30 08:26:30.000",,,"2.40","2.40","bus","outbound","retail_fare","complete"
"ebefbc51-7e9a-453a-ac79-eefc42a77aec","67dd4869-b3d3-4135-bf1c-c0ae392c4be3","67dd4869-b3d3-4135-bf1c-c0ae392c4be3","720B5967AB2DBB73C88BCB3CD4C23C29CEDEB58D","2019-06-05 07:08:47.000",,,"2.00","2.00","bus","outbound","retail_fare","complete"
"08655709-4fc4-4397-80b0-3b317c7e7044","a733d726-ce5c-4a8d-9469-cd3bdd5f0da2","a733d726-ce5c-4a8d-9469-cd3bdd5f0da2","4EABBE271ED2C469A4D1163D77768994BD052166","2019-08-23 08:13:10.000",,,"5.60","5.60","bus","outbound","retail_fare","complete"
